Channel,Unix Timestamp,CAN ID (Hex),EXT,DLC,B1,B2,B3,B4,B5,B6,B7,B8
CAN2,1503051646.380121,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.390039,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.390633,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051646.400070,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.410085,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.420101,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.429958,18FD7C00,1,8,F8,83,05,00,D3,1F,03,FF
CAN2,1503051646.430553,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.440093,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.445044,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503051646.450008,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503051646.450603,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.460075,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.470134,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.480063,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.490035,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.490633,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051646.500026,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051646.500617,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.510096,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.520123,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.530116,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.540134,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.550096,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.560069,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.570227,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.580050,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.590060,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.590665,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051646.600081,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.610112,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.620125,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.630209,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.640163,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.650095,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.730156,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.740114,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.750010,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051646.750597,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.760076,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.770192,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.780058,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.790062,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.790664,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051646.800088,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.810115,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.820140,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.830123,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.840177,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.850101,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.860111,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.870138,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.880093,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.890052,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.890656,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051646.900095,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.910109,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.930157,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.940121,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.950018,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503051646.950609,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.960080,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.965086,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503051646.970071,18FEF500,1,8,64,FF,FF,FE,FE,FF,FF,FF
CAN2,1503051646.970661,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.980086,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.990122,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051646.990464,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051647.000006,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051647.000589,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.010070,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.020123,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.030104,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.040070,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.050069,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.060074,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.070130,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.080094,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.090034,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.090632,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051647.100068,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.110092,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.120105,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.130106,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.140092,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.150099,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.160083,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.170130,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.180066,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.190023,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.190628,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051647.200066,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.210083,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.220136,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.225063,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503051647.230131,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.240078,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.242355,18EAD000,1,3,E7,FF,00,00,00,00,00,00
CAN2,1503051647.249998,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051647.250586,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.260082,18FEEE00,1,8,41,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051647.260674,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.270148,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.280090,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.290036,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.290634,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051647.300078,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.310085,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.320131,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.330129,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.340238,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.350086,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.360092,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.370143,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.380049,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.390037,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.390635,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051647.400075,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.410093,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.429964,18FD7C00,1,8,F8,83,05,00,D3,1F,03,FF
CAN2,1503051647.430555,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.440095,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.450009,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503051647.450600,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.460071,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.470139,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.480066,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.485135,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503051647.490039,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.490632,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051647.500032,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051647.500629,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.510103,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.520127,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.530124,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.540138,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.550094,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.560072,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.570236,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.580056,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.590065,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.590658,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051647.600082,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.610129,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.620128,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.630219,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.640089,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.650087,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.730143,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.740124,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.745084,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503051647.750022,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051647.750626,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.760077,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.770185,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.780060,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.790073,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.790667,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051647.800090,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.810110,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.820142,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.830141,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.840179,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.850092,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.860125,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.870149,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.880098,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.890053,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.890651,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051647.900099,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.910109,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.930164,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.940130,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.950012,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503051647.950603,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.960085,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.970077,18FEF500,1,8,64,FF,FF,FE,FE,FF,FF,FF
CAN2,1503051647.970670,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.980081,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.990125,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051647.990711,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051648.000006,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051648.000600,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.005100,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503051648.010086,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.018126,18EAD000,1,3,00,D3,00,00,00,00,00,00
CAN2,1503051648.018516,18EAD100,1,3,00,D3,00,00,00,00,00,00
CAN2,1503051648.020116,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.030101,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.040077,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.050076,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.060077,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.070119,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.080097,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.090048,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.090641,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051648.100069,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.110097,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.120114,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.130107,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.140098,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.150097,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.160092,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.170123,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.180062,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.190031,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.190628,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051648.200066,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.210089,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.220141,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.230123,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.240077,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.249991,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051648.250588,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.260090,18FEEE00,1,8,41,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051648.260676,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.265063,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503051648.270153,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.280096,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.290028,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.290626,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051648.300086,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.310099,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.320125,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.330115,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.340236,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.350097,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.360099,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.370142,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.378062,18FFC502,1,8,11,FF,FF,4F,08,FF,FF,FF
CAN2,1503051648.380097,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.390040,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.390637,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051648.397087,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.400095,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.410095,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.420104,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.422107,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.429967,18FD7C00,1,8,F8,83,05,00,D3,1F,03,FF
CAN2,1503051648.430558,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.440098,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.447097,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.450035,18FEF600,1,8,FF,73,FE,FF,FF,FF,FF,FF
CAN2,1503051648.450629,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.460091,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.470132,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.472137,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.480097,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.490045,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.490639,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051648.497097,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.500048,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051648.500638,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.510097,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.520117,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.522117,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.525073,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503051648.530127,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.540140,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.547132,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.550111,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.560072,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.570243,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.572243,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.580090,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.590060,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.590657,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051648.597204,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.600106,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.610126,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.620127,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.622170,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.630214,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.640095,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.647196,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.650117,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.722144,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.730142,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.740122,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.747119,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.750041,0CFD9200,1,8,F0,FF,FF,FF,FF,FF,FF,FF
CAN2,1503051648.750631,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.760089,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.770193,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.772193,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.780098,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.785141,18FEDF00,1,8,7D,A0,28,7D,7D,FF,FF,F0
CAN2,1503051648.790074,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.790668,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051648.797154,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.800109,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.810118,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.820146,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.822146,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.830135,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.840180,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.847175,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.850118,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.860120,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.870151,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.872152,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.880132,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.890050,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.890648,15FF2500,1,8,FF,FF,F0,F0,FF,FF,FF,FF
CAN2,1503051648.897112,18FFC502,1,8,11,FF,FF,4F,00,FF,FF,FF
CAN2,1503051648.900114,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
CAN2,1503051648.910110,0CFFC600,1,8,32,00,01,FF,FF,FF,FF,FF
